table_sql,var_name,file,column_prop,column_type,sql_col,not_null,pk,fk_target
qc_supplier_quality,qcSupplierQuality,qc-schema.ts,deliveryDate,varchar,delivery_date,true,false,
qc_supplier_quality,qcSupplierQuality,qc-schema.ts,totalQuantity,integer,total_quantity,true,false,
qc_supplier_quality,qcSupplierQuality,qc-schema.ts,rejectedQuantity,integer,rejected_quantity,false,false,
qc_supplier_quality,qcSupplierQuality,qc-schema.ts,passRate,numericMoney,pass_rate,false,false,
qc_supplier_quality,qcSupplierQuality,qc-schema.ts,qualityScore,integer,quality_score,false,false,
qc_supplier_quality,qcSupplierQuality,qc-schema.ts,issues,jsonb,issues,false,false,
qc_supplier_quality,qcSupplierQuality,qc-schema.ts,createdAt,timestamp,created_at,true,false,
inline_qc_checks,inlineQcChecks,qc-schema.ts,id,serial,id,false,true,
inline_qc_checks,inlineQcChecks,qc-schema.ts,sessionId,varchar,session_id,true,false,
inline_qc_checks,inlineQcChecks,qc-schema.ts,sampleSize,integer,sample_size,true,false,
inline_qc_checks,inlineQcChecks,qc-schema.ts,defectCount,integer,defect_count,true,false,
inline_qc_checks,inlineQcChecks,qc-schema.ts,passRate,integer,pass_rate,true,false,
inline_qc_checks,inlineQcChecks,qc-schema.ts,notes,text,notes,false,false,
inline_qc_checks,inlineQcChecks,qc-schema.ts,checkedAt,timestamp,checked_at,true,false,
vacancies,vacancies,recruitment.ts,id,serial,id,false,true,
vacancies,vacancies,recruitment.ts,positionId,integer,position_id,false,false,
vacancies,vacancies,recruitment.ts,departmentId,integer,department_id,false,false,
vacancies,vacancies,recruitment.ts,title,varchar,title,true,false,
vacancies,vacancies,recruitment.ts,description,text,description,false,false,
vacancies,vacancies,recruitment.ts,requirements,text,requirements,false,false,
vacancies,vacancies,recruitment.ts,responsibilities,text,responsibilities,false,false,
vacancies,vacancies,recruitment.ts,salaryMin,decimal,salary_min,false,false,
vacancies,vacancies,recruitment.ts,salaryMax,decimal,salary_max,false,false,
vacancies,vacancies,recruitment.ts,experienceYears,integer,experience_years,false,false,
vacancies,vacancies,recruitment.ts,educationLevel,varchar,education_level,false,false,
vacancies,vacancies,recruitment.ts,employmentType,varchar,employment_type,false,false,
vacancies,vacancies,recruitment.ts,numberOfPositions,integer,number_of_positions,false,false,
vacancies,vacancies,recruitment.ts,priority,varchar,priority,false,false,
vacancies,vacancies,recruitment.ts,publishDate,date,publish_date,false,false,
vacancies,vacancies,recruitment.ts,closingDate,date,closing_date,false,false,
vacancies,vacancies,recruitment.ts,requestedBy,integer,requested_by,false,false,
vacancies,vacancies,recruitment.ts,approvedBy,integer,approved_by,false,false,
vacancies,vacancies,recruitment.ts,status,varchar,status,false,false,
vacancies,vacancies,recruitment.ts,createdAt,timestamp,created_at,true,false,
vacancies,vacancies,recruitment.ts,updatedAt,timestamp,updated_at,true,false,
vacancies,vacancies,recruitment.ts,descriptionRu,text,description_ru,false,false,
vacancies,vacancies,recruitment.ts,experienceYearsRu,text,experience_years_ru,false,false,
vacancies,vacancies,recruitment.ts,educationLevelRu,varchar,education_level_ru,false,false,
vacancies,vacancies,recruitment.ts,technicalSkills,text,technical_skills,false,false,
vacancies,vacancies,recruitment.ts,technicalSkillsRu,text,technical_skills_ru,false,false,
vacancies,vacancies,recruitment.ts,softSkills,text,soft_skills,false,false,
vacancies,vacancies,recruitment.ts,softSkillsRu,text,soft_skills_ru,false,false,
vacancies,vacancies,recruitment.ts,languageRequirements,text,language_requirements,false,false,
vacancies,vacancies,recruitment.ts,certifications,text,certifications,false,false,
vacancies,vacancies,recruitment.ts,certificationsRu,text,certifications_ru,false,false,
vacancies,vacancies,recruitment.ts,otherRequirements,text,other_requirements,false,false,
vacancies,vacancies,recruitment.ts,otherRequirementsRu,text,other_requirements_ru,false,false,
vacancies,vacancies,recruitment.ts,requirementsRu,text,requirements_ru,false,false,
vacancies,vacancies,recruitment.ts,openPositions,integer,open_positions,false,false,
vacancies,vacancies,recruitment.ts,closedAt,timestamp,closed_at,false,false,
vacancies,vacancies,recruitment.ts,deletedAt,timestamp,deleted_at,false,false,
vacancies,vacancies,recruitment.ts,deletedBy,integer,deleted_by,false,false,
vacancies,vacancies,recruitment.ts,orgDepartmentId,integer,org_department_id,false,false,
vacancies,vacancies,recruitment.ts,orgFunctionId,integer,org_function_id,false,false,
vacancies,vacancies,recruitment.ts,department,varchar,department,false,false,
vacancies,vacancies,recruitment.ts,isActive,boolean,is_active,false,false,
candidates,candidates,recruitment.ts,id,serial,id,false,true,
candidates,candidates,recruitment.ts,vacancyId,integer,vacancy_id,false,false,vacancies.id
candidates,candidates,recruitment.ts,firstName,varchar,first_name,true,false,
candidates,candidates,recruitment.ts,lastName,varchar,last_name,true,false,
candidates,candidates,recruitment.ts,middleName,varchar,middle_name,false,false,
candidates,candidates,recruitment.ts,email,varchar,email,false,false,
candidates,candidates,recruitment.ts,phone,varchar,phone,false,false,
candidates,candidates,recruitment.ts,resumeUrl,text,resume_url,false,false,
candidates,candidates,recruitment.ts,coverLetterUrl,text,cover_letter_url,false,false,
candidates,candidates,recruitment.ts,source,varchar,source,false,false,
candidates,candidates,recruitment.ts,experienceYears,integer,experience_years,false,false,
candidates,candidates,recruitment.ts,currentSalary,decimal,current_salary,false,false,
candidates,candidates,recruitment.ts,expectedSalary,decimal,expected_salary,false,false,
candidates,candidates,recruitment.ts,skills,text,skills,false,false,
candidates,candidates,recruitment.ts,educationLevel,varchar,education_level,false,false,
candidates,candidates,recruitment.ts,status,varchar,status,false,false,
candidates,candidates,recruitment.ts,rating,decimal,rating,false,false,
candidates,candidates,recruitment.ts,notes,text,notes,false,false,
candidates,candidates,recruitment.ts,createdAt,timestamp,created_at,true,false,
candidates,candidates,recruitment.ts,updatedAt,timestamp,updated_at,true,false,
candidates,candidates,recruitment.ts,telegramChatId,varchar,telegram_chat_id,false,false,
candidates,candidates,recruitment.ts,departmentId,integer,department_id,false,false,
candidates,candidates,recruitment.ts,positionId,integer,position_id,false,false,
candidates,candidates,recruitment.ts,questionnaireResponseId,integer,questionnaire_response_id,false,false,
candidates,candidates,recruitment.ts,deletedAt,timestamp,deleted_at,false,false,
candidates,candidates,recruitment.ts,deletedBy,integer,deleted_by,false,false,
candidates,candidates,recruitment.ts,isArchived,boolean,is_archived,false,false,
candidates,candidates,recruitment.ts,orgDepartmentId,integer,org_department_id,false,false,
candidates,candidates,recruitment.ts,orgFunctionId,integer,org_function_id,false,false,
interviews,interviews,recruitment.ts,id,serial,id,false,true,
interviews,interviews,recruitment.ts,candidateId,integer,candidate_id,true,false,candidates.id
interviews,interviews,recruitment.ts,vacancyId,integer,vacancy_id,false,false,vacancies.id
interviews,interviews,recruitment.ts,interviewDate,timestamp,interview_date,false,false,
interviews,interviews,recruitment.ts,interviewType,varchar,interview_type,false,false,
interviews,interviews,recruitment.ts,interviewerId,integer,interviewer_id,false,false,
interviews,interviews,recruitment.ts,location,varchar,location,false,false,
interviews,interviews,recruitment.ts,duration,integer,duration,false,false,
interviews,interviews,recruitment.ts,overallRating,decimal,overall_rating,false,false,
interviews,interviews,recruitment.ts,technicalRating,decimal,technical_rating,false,false,
interviews,interviews,recruitment.ts,communicationRating,decimal,communication_rating,false,false,
interviews,interviews,recruitment.ts,cultureFitRating,decimal,culture_fit_rating,false,false,
interviews,interviews,recruitment.ts,recommendation,varchar,recommendation,false,false,
interviews,interviews,recruitment.ts,notes,text,notes,false,false,
interviews,interviews,recruitment.ts,status,varchar,status,false,false,
interviews,interviews,recruitment.ts,createdAt,timestamp,created_at,true,false,
job_templates,jobTemplates,recruitment.ts,id,serial,id,false,true,
job_templates,jobTemplates,recruitment.ts,positionId,integer,position_id,false,false,
job_templates,jobTemplates,recruitment.ts,templateName,varchar,template_name,false,false,
job_templates,jobTemplates,recruitment.ts,description,text,description,false,false,
job_templates,jobTemplates,recruitment.ts,requirements,text,requirements,false,false,
job_templates,jobTemplates,recruitment.ts,responsibilities,text,responsibilities,false,false,
job_templates,jobTemplates,recruitment.ts,skills,text,skills,false,false,
job_templates,jobTemplates,recruitment.ts,educationLevel,varchar,education_level,false,false,
job_templates,jobTemplates,recruitment.ts,experienceYears,integer,experience_years,false,false,
job_templates,jobTemplates,recruitment.ts,isActive,boolean,is_active,false,false,
job_templates,jobTemplates,recruitment.ts,createdAt,timestamp,created_at,true,false,
questionnaire_templates,questionnaireTemplates,recruitment.ts,id,serial,id,false,true,
questionnaire_templates,questionnaireTemplates,recruitment.ts,templateName,varchar,template_name,false,false,
questionnaire_templates,questionnaireTemplates,recruitment.ts,templateType,varchar,template_type,false,false,
questionnaire_templates,questionnaireTemplates,recruitment.ts,positionId,integer,position_id,false,false,
questionnaire_templates,questionnaireTemplates,recruitment.ts,departmentId,integer,department_id,false,false,
questionnaire_templates,questionnaireTemplates,recruitment.ts,description,text,description,false,false,
questionnaire_templates,questionnaireTemplates,recruitment.ts,isActive,boolean,is_active,false,false,
questionnaire_templates,questionnaireTemplates,recruitment.ts,createdAt,timestamp,created_at,true,false,
questionnaire_questions,questionnaireQuestions,recruitment.ts,id,serial,id,false,true,
questionnaire_questions,questionnaireQuestions,recruitment.ts,templateId,integer,template_id,true,false,questionnaireTemplates.id
questionnaire_questions,questionnaireQuestions,recruitment.ts,questionText,text,question_text,true,false,
questionnaire_questions,questionnaireQuestions,recruitment.ts,questionType,varchar,question_type,false,false,
questionnaire_questions,questionnaireQuestions,recruitment.ts,options,jsonb,options,false,false,
questionnaire_questions,questionnaireQuestions,recruitment.ts,correctAnswer,text,correct_answer,false,false,
questionnaire_questions,questionnaireQuestions,recruitment.ts,weight,decimal,weight,false,false,
questionnaire_questions,questionnaireQuestions,recruitment.ts,sortOrder,integer,sort_order,false,false,
questionnaire_questions,questionnaireQuestions,recruitment.ts,isRequired,boolean,is_required,false,false,
questionnaire_questions,questionnaireQuestions,recruitment.ts,createdAt,timestamp,created_at,true,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,id,serial,id,false,true,
ai_cv_screenings,aiCvScreenings,recruitment.ts,candidateId,integer,candidate_id,true,false,candidates.id
ai_cv_screenings,aiCvScreenings,recruitment.ts,vacancyId,integer,vacancy_id,false,false,vacancies.id
ai_cv_screenings,aiCvScreenings,recruitment.ts,resumeUrl,text,resume_url,false,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,aiScore,decimal,ai_score,false,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,matchPercentage,decimal,match_percentage,false,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,skillsMatch,jsonb,skills_match,false,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,experienceMatch,jsonb,experience_match,false,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,educationMatch,jsonb,education_match,false,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,recommendation,varchar,recommendation,false,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,aiNotes,text,ai_notes,false,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,modelVersion,varchar,model_version,false,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,processedAt,timestamp,processed_at,false,false,
ai_cv_screenings,aiCvScreenings,recruitment.ts,createdAt,timestamp,created_at,true,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,id,serial,id,false,true,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,candidateId,integer,candidate_id,true,false,candidates.id
ai_interview_sessions,aiInterviewSessions,recruitment.ts,vacancyId,integer,vacancy_id,false,false,vacancies.id
ai_interview_sessions,aiInterviewSessions,recruitment.ts,sessionToken,varchar,session_token,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,startedAt,timestamp,started_at,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,completedAt,timestamp,completed_at,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,totalQuestions,integer,total_questions,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,answeredQuestions,integer,answered_questions,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,overallScore,decimal,overall_score,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,technicalScore,decimal,technical_score,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,softSkillsScore,decimal,soft_skills_score,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,aiEvaluation,text,ai_evaluation,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,recommendation,varchar,recommendation,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,status,varchar,status,false,false,
ai_interview_sessions,aiInterviewSessions,recruitment.ts,createdAt,timestamp,created_at,true,false,
ai_interview_messages,aiInterviewMessages,recruitment.ts,id,serial,id,false,true,
ai_interview_messages,aiInterviewMessages,recruitment.ts,sessionId,integer,session_id,true,false,aiInterviewSessions.id
ai_interview_messages,aiInterviewMessages,recruitment.ts,role,varchar,role,false,false,
ai_interview_messages,aiInterviewMessages,recruitment.ts,content,text,content,false,false,
ai_interview_messages,aiInterviewMessages,recruitment.ts,questionNumber,integer,question_number,false,false,
ai_interview_messages,aiInterviewMessages,recruitment.ts,scoreForAnswer,decimal,score_for_answer,false,false,
ai_interview_messages,aiInterviewMessages,recruitment.ts,feedbackForAnswer,text,feedback_for_answer,false,false,
ai_interview_messages,aiInterviewMessages,recruitment.ts,timestamp,timestamp,timestamp,false,false,
saas_tenants,tenants,saas-schema.ts,id,serial,id,false,true,
saas_tenants,tenants,saas-schema.ts,name,varchar,name,true,false,
saas_tenants,tenants,saas-schema.ts,domain,varchar,domain,true,false,
saas_tenants,tenants,saas-schema.ts,plan,varchar,plan,true,false,
saas_tenants,tenants,saas-schema.ts,usersLimit,integer,users_limit,true,false,
saas_tenants,tenants,saas-schema.ts,modulesEnabled,jsonb,modules_enabled,true,false,
saas_tenants,tenants,saas-schema.ts,expiresAt,varchar,expires_at,false,false,
saas_tenants,tenants,saas-schema.ts,contactPhone,varchar,contact_phone,false,false,
saas_tenants,tenants,saas-schema.ts,contactName,varchar,contact_name,false,false,
saas_tenants,tenants,saas-schema.ts,country,varchar,country,false,false,
saas_tenants,tenants,saas-schema.ts,city,varchar,city,false,false,
saas_tenants,tenants,saas-schema.ts,industry,varchar,industry,false,false,
saas_tenants,tenants,saas-schema.ts,notes,text,notes,false,false,
saas_tenants,tenants,saas-schema.ts,lastPaymentAt,varchar,last_payment_at,false,false,
saas_tenants,tenants,saas-schema.ts,nextPaymentAt,varchar,next_payment_at,false,false,
saas_tenants,tenants,saas-schema.ts,updatedAt,timestamp,updated_at,true,false,
saas_tenants,tenants,saas-schema.ts,deletedAt,timestamp,deleted_at,false,false,
saas_tenant_modules,tenantModules,saas-schema.ts,id,serial,id,false,true,
saas_tenant_modules,tenantModules,saas-schema.ts,tenantId,varchar,tenant_id,true,false,tenants.id
saas_tenant_modules,tenantModules,saas-schema.ts,moduleKey,varchar,module_key,true,false,
saas_tenant_modules,tenantModules,saas-schema.ts,enabledAt,timestamp,enabled_at,true,false,
saas_tenant_modules,tenantModules,saas-schema.ts,disabledAt,timestamp,disabled_at,false,false,
saas_tenant_modules,tenantModules,saas-schema.ts,enabledBy,varchar,enabled_by,false,false,
saas_tenant_modules,tenantModules,saas-schema.ts,config,jsonb,config,false,false,
saas_tenant_error_logs,tenantErrorLogs,saas-schema.ts,id,serial,id,false,true,
saas_tenant_error_logs,tenantErrorLogs,saas-schema.ts,tenantId,varchar,tenant_id,false,false,tenants.id
saas_tenant_error_logs,tenantErrorLogs,saas-schema.ts,level,varchar,level,true,false,
saas_tenant_error_logs,tenantErrorLogs,saas-schema.ts,message,text,message,true,false,
saas_tenant_error_logs,tenantErrorLogs,saas-schema.ts,stack,text,stack,false,false,
saas_tenant_error_logs,tenantErrorLogs,saas-schema.ts,userId,varchar,user_id,false,false,
saas_tenant_error_logs,tenantErrorLogs,saas-schema.ts,requestPath,varchar,request_path,false,false,
saas_tenant_error_logs,tenantErrorLogs,saas-schema.ts,requestMethod,varchar,request_method,false,false,
saas_tenant_error_logs,tenantErrorLogs,saas-schema.ts,metadata,jsonb,metadata,false,false,
saas_tenant_error_logs,tenantErrorLogs,saas-schema.ts,createdAt,timestamp,created_at,true,false,
saas_tenant_api_usage,tenantApiUsage,saas-schema.ts,id,serial,id,false,true,
saas_tenant_api_usage,tenantApiUsage,saas-schema.ts,tenantId,varchar,tenant_id,false,false,tenants.id
saas_tenant_api_usage,tenantApiUsage,saas-schema.ts,date,varchar,date,true,false,
saas_tenant_api_usage,tenantApiUsage,saas-schema.ts,storageUsedMb,integer,storage_used_mb,false,false,
saas_tenant_api_usage,tenantApiUsage,saas-schema.ts,activeUsers,integer,active_users,false,false,
saas_tenant_api_usage,tenantApiUsage,saas-schema.ts,createdAt,timestamp,created_at,true,false,
safety_incidents,safetyIncidents,safety.ts,id,serial,id,false,true,
safety_incidents,safetyIncidents,safety.ts,reportedBy,integer,reported_by,false,false,employees.id
safety_incidents,safetyIncidents,safety.ts,affectedEmployeeId,integer,affected_employee_id,false,false,employees.id
safety_incidents,safetyIncidents,safety.ts,incidentDate,date,incident_date,true,false,
safety_incidents,safetyIncidents,safety.ts,incidentTime,varchar,incident_time,false,false,
safety_incidents,safetyIncidents,safety.ts,incidentType,varchar,incident_type,false,false,
safety_incidents,safetyIncidents,safety.ts,severity,varchar,severity,false,false,
safety_incidents,safetyIncidents,safety.ts,locationDescription,text,location_description,false,false,
safety_incidents,safetyIncidents,safety.ts,departmentId,integer,department_id,false,false,
safety_incidents,safetyIncidents,safety.ts,workCenterId,integer,work_center_id,false,false,
safety_incidents,safetyIncidents,safety.ts,description,text,description,false,false,
safety_incidents,safetyIncidents,safety.ts,rootCause,text,root_cause,false,false,
safety_incidents,safetyIncidents,safety.ts,correctiveAction,text,corrective_action,false,false,
safety_incidents,safetyIncidents,safety.ts,preventiveAction,text,preventive_action,false,false,
safety_incidents,safetyIncidents,safety.ts,investigationStatus,varchar,investigation_status,false,false,
safety_incidents,safetyIncidents,safety.ts,investigatedBy,integer,investigated_by,false,false,
safety_incidents,safetyIncidents,safety.ts,medicalTreatment,text,medical_treatment,false,false,
safety_incidents,safetyIncidents,safety.ts,daysLost,integer,days_lost,false,false,
safety_incidents,safetyIncidents,safety.ts,costEstimate,decimal,cost_estimate,false,false,
safety_incidents,safetyIncidents,safety.ts,evidenceUrls,text,evidence_urls,false,false,
safety_incidents,safetyIncidents,safety.ts,status,varchar,status,false,false,
safety_incidents,safetyIncidents,safety.ts,closedBy,integer,closed_by,false,false,
safety_incidents,safetyIncidents,safety.ts,closedDate,date,closed_date,false,false,
safety_incidents,safetyIncidents,safety.ts,createdAt,timestamp,created_at,true,false,
safety_incidents,safetyIncidents,safety.ts,updatedAt,timestamp,updated_at,true,false,
ppe_compliance,ppeCompliance,safety.ts,id,serial,id,false,true,
ppe_compliance,ppeCompliance,safety.ts,employeeId,integer,employee_id,true,false,employees.id
ppe_compliance,ppeCompliance,safety.ts,ppeType,varchar,ppe_type,false,false,
ppe_compliance,ppeCompliance,safety.ts,issueDate,date,issue_date,false,false,
ppe_compliance,ppeCompliance,safety.ts,expiryDate,date,expiry_date,false,false,
ppe_compliance,ppeCompliance,safety.ts,isCompliant,boolean,is_compliant,false,false,
ppe_compliance,ppeCompliance,safety.ts,lastCheckDate,date,last_check_date,false,false,
ppe_compliance,ppeCompliance,safety.ts,checkedBy,integer,checked_by,false,false,
ppe_compliance,ppeCompliance,safety.ts,notes,text,notes,false,false,
ppe_compliance,ppeCompliance,safety.ts,createdAt,timestamp,created_at,true,false,
safety_trainings,safetyTrainings,safety.ts,id,serial,id,false,true,
safety_trainings,safetyTrainings,safety.ts,trainingTitle,varchar,training_title,false,false,
safety_trainings,safetyTrainings,safety.ts,trainingType,varchar,training_type,false,false,
safety_trainings,safetyTrainings,safety.ts,description,text,description,false,false,
safety_trainings,safetyTrainings,safety.ts,departmentId,integer,department_id,false,false,
safety_trainings,safetyTrainings,safety.ts,isMandatory,boolean,is_mandatory,false,false,
safety_trainings,safetyTrainings,safety.ts,validityPeriodDays,integer,validity_period_days,false,false,
safety_trainings,safetyTrainings,safety.ts,maxParticipants,integer,max_participants,false,false,
safety_trainings,safetyTrainings,safety.ts,createdAt,timestamp,created_at,true,false,
safety_training_records,safetyTrainingRecords,safety.ts,id,serial,id,false,true,
safety_training_records,safetyTrainingRecords,safety.ts,trainingId,integer,training_id,true,false,safetyTrainings.id
safety_training_records,safetyTrainingRecords,safety.ts,employeeId,integer,employee_id,true,false,employees.id
safety_training_records,safetyTrainingRecords,safety.ts,completedDate,date,completed_date,false,false,
safety_training_records,safetyTrainingRecords,safety.ts,expiryDate,date,expiry_date,false,false,
safety_training_records,safetyTrainingRecords,safety.ts,score,decimal,score,false,false,
safety_training_records,safetyTrainingRecords,safety.ts,isPassed,boolean,is_passed,false,false,
safety_training_records,safetyTrainingRecords,safety.ts,certificateUrl,text,certificate_url,false,false,
safety_training_records,safetyTrainingRecords,safety.ts,createdAt,timestamp,created_at,true,false,
hazard_zones,hazardZones,safety.ts,id,serial,id,false,true,
hazard_zones,hazardZones,safety.ts,zoneName,varchar,zone_name,false,false,
hazard_zones,hazardZones,safety.ts,zoneCode,varchar,zone_code,false,false,
hazard_zones,hazardZones,safety.ts,departmentId,integer,department_id,false,false,
hazard_zones,hazardZones,safety.ts,hazardLevel,varchar,hazard_level,false,false,
hazard_zones,hazardZones,safety.ts,requiredPpe,text,required_ppe,false,false,
hazard_zones,hazardZones,safety.ts,maxOccupancy,integer,max_occupancy,false,false,
hazard_zones,hazardZones,safety.ts,emergencyProcedure,text,emergency_procedure,false,false,
hazard_zones,hazardZones,safety.ts,isActive,boolean,is_active,false,false,
hazard_zones,hazardZones,safety.ts,lastInspectionDate,date,last_inspection_date,false,false,
hazard_zones,hazardZones,safety.ts,nextInspectionDate,date,next_inspection_date,false,false,
hazard_zones,hazardZones,safety.ts,createdAt,timestamp,created_at,true,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,id,serial,id,false,true,
customer_credit_limits,customerCreditLimits,sd-billing.ts,customerId,integer,customer_id,false,false,crmCompanies.id
customer_credit_limits,customerCreditLimits,sd-billing.ts,creditLimit,numericMoney,credit_limit,true,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,temporaryCreditLimit,numericMoney,temporary_credit_limit,false,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,temporaryLimitValidUntil,varchar,temporary_limit_valid_until,false,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,currentBalance,numericMoney,current_balance,false,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,availableCredit,numericMoney,available_credit,true,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,paymentTermsDays,integer,payment_terms_days,false,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,riskRating,varchar,risk_rating,false,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,blockedForCredit,boolean,blocked_for_credit,false,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,blockReason,text,block_reason,false,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,lastReviewDate,varchar,last_review_date,false,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,nextReviewDate,varchar,next_review_date,false,false,
customer_credit_limits,customerCreditLimits,sd-billing.ts,updatedBy,varchar,updated_by,false,false,users.id
customer_credit_limits,customerCreditLimits,sd-billing.ts,updatedAt,timestamp,updated_at,false,false,
credit_check_logs,creditCheckLogs,sd-billing.ts,id,serial,id,false,true,
credit_check_logs,creditCheckLogs,sd-billing.ts,customerId,integer,customer_id,false,false,crmCompanies.id
credit_check_logs,creditCheckLogs,sd-billing.ts,salesOrderId,varchar,sales_order_id,false,false,salesOrders.id
credit_check_logs,creditCheckLogs,sd-billing.ts,orderAmount,numericMoney,order_amount,true,false,
credit_check_logs,creditCheckLogs,sd-billing.ts,currentBalance,numericMoney,current_balance,false,false,
credit_check_logs,creditCheckLogs,sd-billing.ts,creditLimit,numericMoney,credit_limit,false,false,
credit_check_logs,creditCheckLogs,sd-billing.ts,checkResult,varchar,check_result,true,false,
credit_check_logs,creditCheckLogs,sd-billing.ts,rejectionReason,text,rejection_reason,false,false,
credit_check_logs,creditCheckLogs,sd-billing.ts,checkedAt,timestamp,checked_at,false,false,
sales_targets,salesTargets,sd-billing.ts,id,serial,id,false,true,
sales_targets,salesTargets,sd-billing.ts,targetType,varchar,target_type,true,false,
sales_targets,salesTargets,sd-billing.ts,userId,integer,user_id,false,false,users.id
sales_targets,salesTargets,sd-billing.ts,teamId,varchar,team_id,false,false,
sales_targets,salesTargets,sd-billing.ts,year,integer,year,true,false,
sales_targets,salesTargets,sd-billing.ts,month,integer,month,false,false,
sales_targets,salesTargets,sd-billing.ts,quarter,integer,quarter,false,false,
sales_targets,salesTargets,sd-billing.ts,revenueTarget,numericMoney,revenue_target,false,false,
sales_targets,salesTargets,sd-billing.ts,orderCountTarget,integer,order_count_target,false,false,
sales_targets,salesTargets,sd-billing.ts,newCustomerTarget,integer,new_customer_target,false,false,
sales_targets,salesTargets,sd-billing.ts,productTargets,jsonb,product_targets,false,false,
sales_targets,salesTargets,sd-billing.ts,actualRevenue,numericMoney,actual_revenue,false,false,
sales_targets,salesTargets,sd-billing.ts,actualOrderCount,integer,actual_order_count,false,false,
sales_targets,salesTargets,sd-billing.ts,actualNewCustomers,integer,actual_new_customers,false,false,
sales_targets,salesTargets,sd-billing.ts,revenueAchievement,numericMoney,revenue_achievement,false,false,
sales_targets,salesTargets,sd-billing.ts,createdBy,integer,created_by,false,false,users.id
sales_targets,salesTargets,sd-billing.ts,createdAt,timestamp,created_at,false,false,
sales_targets,salesTargets,sd-billing.ts,updatedAt,timestamp,updated_at,false,false,
daily_target_tracking,dailyTargetTracking,sd-billing.ts,id,serial,id,false,true,
daily_target_tracking,dailyTargetTracking,sd-billing.ts,salesTargetId,varchar,sales_target_id,false,false,salesTargets.id
daily_target_tracking,dailyTargetTracking,sd-billing.ts,date,varchar,date,true,false,
daily_target_tracking,dailyTargetTracking,sd-billing.ts,dailyRevenue,numericMoney,daily_revenue,false,false,
daily_target_tracking,dailyTargetTracking,sd-billing.ts,dailyOrderCount,integer,daily_order_count,false,false,
daily_target_tracking,dailyTargetTracking,sd-billing.ts,dailyNewCustomers,integer,daily_new_customers,false,false,
daily_target_tracking,dailyTargetTracking,sd-billing.ts,cumulativeRevenue,numericMoney,cumulative_revenue,false,false,
daily_target_tracking,dailyTargetTracking,sd-billing.ts,cumulativeOrderCount,integer,cumulative_order_count,false,false,
daily_target_tracking,dailyTargetTracking,sd-billing.ts,calculatedAt,timestamp,calculated_at,false,false,
commission_rules,commissionRules,sd-billing.ts,id,serial,id,false,true,
commission_rules,commissionRules,sd-billing.ts,name,varchar,name,true,false,
commission_rules,commissionRules,sd-billing.ts,description,text,description,false,false,
commission_rules,commissionRules,sd-billing.ts,applicableTo,varchar,applicable_to,false,false,
commission_rules,commissionRules,sd-billing.ts,userIds,jsonb,user_ids,false,false,
commission_rules,commissionRules,sd-billing.ts,teamIds,jsonb,team_ids,false,false,
commission_rules,commissionRules,sd-billing.ts,basisType,varchar,basis_type,true,false,
commission_rules,commissionRules,sd-billing.ts,tiers,jsonb,tiers,false,false,
commission_rules,commissionRules,sd-billing.ts,targetAchievementBonus,jsonb,target_achievement_bonus,false,false,
commission_rules,commissionRules,sd-billing.ts,productMultipliers,jsonb,product_multipliers,false,false,
commission_rules,commissionRules,sd-billing.ts,paymentFrequency,varchar,payment_frequency,false,false,
commission_rules,commissionRules,sd-billing.ts,isActive,boolean,is_active,false,false,
commission_rules,commissionRules,sd-billing.ts,validFrom,varchar,valid_from,true,false,
